MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,NACLIND,NACL INDUSTRIES LIMITED,       152.53,       154.70,       169.49,       154.70,       161.18,                166977736.71,1019606,N, ,11979,       339.45,       112.62
N,EQ,NAGREEKEXP,NAGREEKA EXPORTS LTD.,        27.86,        27.41,        27.64,        26.62,        26.91,                   240174.53,8860,N, ,112,        40.00,        17.50
N,EQ,NAHARCAP,NAHAR CAP & FIN.,       253.40,       255.80,       260.00,       252.60,       255.35,                   947906.60,3681,N, ,177,       376.65,       191.00
N,EQ,NAHARINDUS,NAHAR INDS ENT LTD,       119.59,       118.62,       121.90,       117.32,       120.09,                  2710344.19,22554,N, ,953,       150.00,        83.05
N,EQ,NAHARPOLY,NAHAR POLY FILMS LIMITED,       248.20,       248.20,       252.00,       243.00,       243.75,                  1635564.35,6644,N, ,260,       389.95,       200.00
N,EQ,NAM-INDIA,NIPPON L I A M LTD,      1129.10,      1134.70,      1144.40,      1099.00,      1113.10,                857584418.60,765915,N, ,32588,      1144.40,       714.05
N,SM,NAMAN,NAMAN INDUSTRE PRXIMA LTD,        48.50,        48.50,        48.50,        46.25,        48.40,                   230920.00,4800,N, ,4,       119.95,        42.05
N,SM,NAMOEWASTE,NAMO EWASTE MANAGEMENT L,       236.20,       233.85,       240.00,       225.10,       230.00,                 10613240.00,45600,N, ,55,       255.00,       127.00
N,EQ,NARMADA,NARMADA AGROBASE LIMITED,        36.59,        36.60,        38.17,        36.58,        37.72,                 13032479.63,348144,N, ,1434,        39.61,        15.60
N,EQ,NATCAPSUQ,NATURAL CAPSULES LIMITED,       155.35,       155.35,       159.99,       155.35,       157.50,                   455308.38,2883,N, ,52,       296.00,       136.36
N,EQ,NATCOPHARM,NATCO PHARMA LTD.,       918.70,       924.00,       924.00,       888.60,       893.40,               1117854506.60,1239885,N, ,53271,      1226.80,       789.00
N,EQ,NATHBIOGEN,NATH BIO-GENES (I) LTD,       173.09,       173.78,       173.87,       168.16,       169.33,                  3571895.51,20896,N, ,626,       238.69,       126.15
N,EQ,NATIONALUM,NATIONAL ALUMINIUM CO LTD,       414.00,       412.50,       412.50,       391.50,       395.70,               5721323434.50,14357059,N, ,122369,       445.15,       176.34
N,EQ,NATIONSTD,NATIONAL STAND (INDIA) L,      1240.00,      1240.00,      1240.00,      1228.00,      1236.00,                    45703.00,37,N, ,14,      1519.95,      1000.10
N,EQ,NAUKRI,INFO EDGE (I) LTD,      1008.85,      1018.90,      1019.90,       985.35,       988.45,               1454410514.85,1456438,N, ,58050,      1550.00,       908.30
N,EQ,NAVA,NAVA LIMITED,       603.05,       603.45,       608.85,       590.45,       595.50,                167747749.85,280779,N, ,10024,       739.40,       477.00
N,EQ,NAVINFLUOR,NAVIN FLUORINE INT. LTD,      7090.50,      7125.00,      7160.00,      7002.00,      7032.50,                486379382.00,68758,N, ,15973,      7525.00,      4225.00
N,EQ,NAVKARCORP,NAVKAR CORPORATION LTD.,        97.75,        97.50,       102.00,        95.36,        97.50,                103195096.89,1043504,N, ,5207,       140.20,        74.05
N,EQ,NAVKARURB,NAVKAR URBANSTRUCTURE LTD,         0.96,         0.96,         0.96,         0.92,         0.92,                  1627270.09,1752414,N, ,368,         2.93,         0.70
N,EQ,NAVNETEDUL,NAVNEET EDUCATION LTD,       142.31,       142.55,       147.00,       141.00,       142.52,                 17435986.13,120913,N, ,3007,       168.50,       121.50
N,EQ,NAZARA,NAZARA TECHNOLOGIES LTD,       269.55,       271.80,       273.40,       265.00,       271.50,                671601584.50,2491001,N, ,17823,      1453.00,       215.70
N,EQ,NBCC,NBCC (INDIA) LIMITED,       104.08,       104.60,       107.73,       104.16,       106.36,               2998622469.89,28253888,N, ,86919,       130.70,        77.18
N,EQ,NBIFIN,N.B.I. IND. FIN. CO. LTD,      1892.40,      1894.00,      1938.80,      1870.00,      1901.10,                  1482010.80,781,N, ,82,      3320.90,      1539.00
N,EQ,NCC,NCC LIMITED,       146.93,       147.70,       148.60,       145.81,       146.28,                193144606.77,1315067,N, ,14646,       242.15,       130.00
N,EQ,NCLIND,NCL INDUSTRIES LIMITED,       179.53,       180.80,       182.00,       178.32,       181.57,                  7242621.59,40239,N, ,968,       239.39,       147.50
N,EQ,NDGL,NAGA DHUNSERI GROUP LTD,      2547.70,      2560.40,      2600.00,      2475.00,      2489.40,                   369915.40,147,N, ,38,      4685.40,      2100.00
N,EQ,NDL,NANDAN DENIM LIMITED,         2.57,         2.59,         2.65,         2.55,         2.59,                  2441811.56,934671,N, ,1039,         4.42,         1.80
N,EQ,NDLVENTURE,NDL VENTURES LIMITED,       131.20,       135.00,       135.00,       129.30,       129.73,                  1670217.29,12810,N, ,266,       140.00,        62.01
N,EQ,NDRAUTO,NDR AUTO COMPONENTS LTD,       807.20,       807.20,       807.20,       782.00,       796.65,                 19811556.10,24992,N, ,1690,      1220.00,       605.05
N,IV,NDRINVIT,NDR INVIT TRUST,       138.50,       136.00,       136.00,       136.00,       136.00,                  3400000.00,25000,N, ,1,       139.90,       112.00
N,EQ,NDTV,NDTV LTD,        82.59,        83.84,        89.90,        83.26,        84.74,                116884606.67,1346314,N, ,9796,       177.95,        58.75
N,EQ,NECCLTD,NORTH EAST CARRY CORP LTD,        15.22,        15.39,        15.39,        15.00,        15.13,                   358984.32,23763,N, ,189,        27.25,        10.55
N,SM,NEELAM,NEELAM LINENS & GAR (I) L,        11.25,        10.80,        11.80,        10.70,        11.80,                   475500.00,42000,N, ,7,        29.10,        10.10
N,EQ,NELCAST,NELCAST LIMITED,       140.45,       140.45,       142.93,       138.15,       140.74,                 17181284.62,121766,N, ,2100,       180.90,        85.98
N,EQ,NELCO,NELCO LTD,       700.60,       702.20,       709.70,       693.50,       697.60,                 45498397.10,64949,N, ,2595,      1161.00,       500.10
N,EQ,NEOGEN,NEOGEN CHEMICALS LIMITED,      1882.90,      1889.00,      1918.00,      1813.80,      1903.60,                167059328.00,89441,N, ,9553,      1960.30,       966.70
N,EQ,NEPHROPLUS,NEPHROCARE HEALTH SERV L,       661.00,       661.00,       683.10,       661.00,       675.85,                164186744.40,244051,N, ,13684,       683.10,       446.00
N,SM,NEPTUNE,NEPTUNE PETROCHEMICALS L,       185.00,       188.10,       188.10,       188.10,       188.10,                   188100.00,1000,N, ,1,       246.90,       126.30
N,EQ,NESCO,NESCO LTD.,      1133.00,      1133.00,      1143.90,      1110.10,      1112.60,                 44445600.10,39605,N, ,4132,      1638.90,       911.65
N,EQ,NETWEB,NETWEB TECH INDIA LTD,      4934.20,      4930.00,      4930.00,      4651.00,      4666.00,               9165774748.90,1931743,N, ,160886,      4965.00,      1700.10
N,EQ,NETWORK18,NETWORK18 MEDIA & INV LTD,        29.99,        30.25,        33.90,        30.20,        33.41,               3973756027.79,120462933,N, ,171396,        65.29,        27.38
N,EQ,NEULANDLAB,NEULAND LAB LTD.,     16860.00,     16950.00,     17050.00,     16755.00,     16811.00,                225435970.00,13332,N, ,5128,     19747.00,     11412.00
N,EQ,NEWGEN,NEWGEN SOFTWARE TECH LTD,       496.55,       484.10,       500.50,       484.10,       489.05,                681265132.00,1386065,N, ,24726,      1336.00,       401.05
N,EQ,NEXTMEDIA,NEXT MEDIAWORKS LIMITED,         3.90,         3.89,         4.19,         3.75,         3.80,                   101005.84,25747,N, ,117,         8.48,         3.42
N,EQ,NFL,NATIONAL FERT. LTD,        74.50,        74.55,        75.95,        73.47,        73.84,                 73800428.65,990113,N, ,7017,       112.20,        63.35
N,EQ,NGLFINE,NGL FINE CHEM LIMITED,      2581.70,      2589.80,      2850.00,      2589.80,      2742.60,                111251010.70,40222,N, ,6552,      3005.00,       980.00
N,EQ,NH,NARAYANA HRUDAYALAYA LTD.,      1949.20,      1934.30,      1979.00,      1934.30,      1969.20,                442527879.20,224931,N, ,24215,      2370.20,      1589.00
N,EQ,NHPC,NHPC LTD,        76.12,        76.11,        76.68,        73.93,        74.97,               4066374422.51,54245677,N, ,71314,        92.34,        71.62
N,EQ,NIACL,THE NEW INDIA ASSU CO LTD,       151.69,       151.69,       153.45,       150.51,       151.51,                 70228123.99,462350,N, ,8740,       214.74,       116.97
N,EQ,NIBE,NIBE LIMITED,      1501.60,      1502.00,      1634.00,      1492.40,      1590.40,                726195360.10,460474,N, ,22084,      2001.00,       809.60
N,EQ,NIBL,NRB INDUS. BEARINGS LTD.,        30.15,        29.51,        31.00,        29.51,        29.69,                   117000.01,3915,N, ,68,        40.80,        21.62
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        13.70,        13.70,        13.70,        13.70,        13.70,                    13700.00,1000,N, ,1,        24.90,        12.75
N,EQ,NIITLTD,NIIT LIMITED,        93.44,        92.02,        94.99,        91.70,        93.59,                185336819.34,1978992,N, ,8530,       145.90,        49.00
N,EQ,NIITMTS,NIIT LEARNING SYSTEMS LTD,       219.29,       219.98,       231.00,       219.24,       228.02,                 99568524.98,438600,N, ,11253,       443.90,       203.30
N,EQ,NILAINFRA,NILA INFRASTRUCTURES LTD,         7.91,         7.91,         8.10,         7.91,         7.93,                  1227570.92,153672,N, ,392,        13.78,         5.90
N,EQ,NILASPACES,NILA SPACES LIMITED,        12.57,        12.70,        12.70,        12.03,        12.32,                  5691134.44,460418,N, ,1057,        20.47,        10.60
N,EQ,NILE,NILE LTD.,      1763.60,      1742.00,      1791.90,      1720.00,      1727.60,                  3971237.70,2276,N, ,497,      1933.00,      1605.05
N,EQ,NILKAMAL,NILKAMAL LIMITED,      1264.20,      1264.20,      1274.80,      1250.20,      1257.60,                  1912205.10,1518,N, ,245,      1865.00,      1050.50
N,EQ,NIPPOBATRY,INDO-NATIONAL LIMITED,       364.85,       364.35,       368.70,       358.10,       359.95,                   527784.45,1448,N, ,195,       515.40,       257.00
N,EQ,NIRAJISPAT,NIRAJ ISPAT IND LTD,       217.40,       216.32,       216.32,       216.00,       216.00,                     4109.64,19,N, ,5,       612.50,       155.00
N,EQ,NIRLON,NIRLON LTD,       619.40,       619.40,       623.95,       609.05,       615.15,                  4540778.65,7385,N, ,247,       634.80,       516.03
N,SM,NIRMAN,NIRMAN AGRI GENTICS LTD,        45.60,        46.65,        46.65,        41.65,        43.00,                  1271310.00,29400,N, ,78,       266.85,        38.65
N,EQ,NITCO,NITCO LIMITED,        92.89,        93.00,        94.54,        89.00,        92.17,                 45973995.91,499877,N, ,3178,       163.95,        64.00
N,EQ,NITINSPIN,NITIN SPINNERS LIMITED,       541.55,       546.95,       564.70,       522.50,       535.80,                185319446.90,342486,N, ,12370,       564.70,       302.20
N,EQ,NITIRAJ,NITIRAJ ENGINEERS LTD,       184.07,       187.70,       188.89,       183.00,       184.44,                    91742.15,496,N, ,39,       236.98,       168.00
N,EQ,NITTAGELA,NITTA GELATIN INDIA LTD.,      1820.40,      1844.90,      1844.90,      1703.40,      1745.40,                 23538838.70,13200,N, ,1473,      1870.00,       837.05
N,EQ,NIVABUPA,NIVA BUPA HEALTH INS CO L,        81.75,        81.86,        84.23,        81.86,        82.42,                 71282188.38,859579,N, ,11202,        92.90,        67.50
N,EQ,NKIND,NK INDUSTRIES LTD,        63.71,        64.20,        66.00,        64.20,        66.00,                     8871.10,136,N, ,9,        87.78,        54.54
N,EQ,NLCINDIA,NLC INDIA LIMITED,       338.60,       340.50,       347.90,       333.35,       336.60,               1136692570.40,3367303,N, ,43977,       387.80,       220.71
N,EQ,NMDC,NMDC LTD.,        94.70,        94.99,        95.01,        91.61,        92.90,               3784662941.33,40684291,N, ,101290,        97.49,        66.80
N,SM,NMSTEEL,NEWMALAYALAM STEEL LTD,        25.50,        24.50,        24.50,        24.50,        24.50,                    78400.00,3200,N, ,2,        39.15,        17.40
N,EQ,NOCIL,NOCIL LIMITED,       166.01,       167.00,       167.00,       160.85,       161.19,                 44985902.94,276935,N, ,3613,       211.00,       125.31
N,EQ,NORBTEAEXP,NORBEN TEA & EXPORTS LTD,        79.06,        78.00,        81.39,        75.57,        76.94,                   259172.63,3361,N, ,213,        99.35,        30.50
N,EQ,NORTHARC,NORTHERN ARC CAPITAL LTD,       290.30,       292.95,       305.00,       290.50,       296.85,                380394056.30,1273858,N, ,19790,       321.70,       195.30
N,EQ,NOVAAGRI,NOVA AGRITECH LIMITED,        26.71,        26.81,        27.29,        26.25,        26.91,                  2238853.96,83336,N, ,925,        62.84,        18.12
N,EQ,NOVARTIND,NOVARTIS INDIA LIMITED,      1353.00,      1355.00,      1418.60,      1355.00,      1391.10,                 32317688.30,23113,N, ,2635,      1589.20,       668.35
N,EQ,NPST,NETWORK PEOPLE SRV TECH L,      1428.60,      1434.00,      1490.00,      1408.10,      1442.40,                 79907756.00,54838,N, ,4364,      2388.30,       846.60
N,EQ,NRAIL,N R AGARWAL INDS LTD,       467.90,       474.70,       474.75,       464.60,       465.50,                   309783.65,663,N, ,110,       519.00,       249.95
N,EQ,NRBBEARING,NRB BEARING LIMITED,       371.60,       376.00,       391.70,       370.05,       385.65,                303358276.90,792877,N, ,15206,       391.70,       212.55
N,EQ,NRL,NUPUR RECYCLERS LIMITED,        72.01,        72.01,        72.75,        69.10,        70.62,                  5201958.59,72734,N, ,708,        94.00,        45.10
N,EQ,NSIL,NALWA SONS INVESTMENT LTD,      5586.50,      5552.00,      5627.00,      5514.50,      5587.00,                  9059806.00,1626,N, ,383,      6214.50,      4700.00
N,EQ,NSLNISP,NMDC STEEL LIMITED,        50.72,        50.70,        51.65,        49.65,        49.96,                520519292.02,10292290,N, ,37884,        53.75,        33.01
N,EQ,NTPCGREEN,NTPC GREEN ENERGY LIMITED,       100.84,       100.99,       101.81,       100.27,       100.86,                183144594.19,1814028,N, ,16414,       119.95,        84.00
N,EQ,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,       720.30,       720.85,       727.00,       715.00,       718.00,                 14021876.35,19479,N, ,1789,      1298.60,       712.00
N,EQ,NURECA,NURECA LIMITED,       232.50,       234.40,       237.45,       234.20,       236.20,                  1508257.80,6389,N, ,252,       343.00,       204.00
N,EQ,NUVAMA,NUVAMA WEALTH MANAGE LTD,      1566.60,      1580.00,      1586.80,      1555.00,      1574.40,                526807327.20,335047,N, ,18822,      8508.50,      1096.90
N,EQ,NUVOCO,NUVOCO VISTAS CORP LTD,       322.45,       322.45,       325.95,       317.05,       319.15,                 68877901.10,214690,N, ,8308,       477.50,       276.25
N,RR,NXST,NEXUS SELECT TRUST,       154.63,       155.33,       155.84,       154.43,       155.37,                 32518492.60,209495,N, ,7338,       168.35,       133.99
N,IV,NXT-INFRA,NXT-INFRA TRUST,        96.00,        98.00,        98.00,        98.00,        98.00,                  2450000.00,25000,N, ,1,       100.20,        96.00
N,EQ,NYKAA,FSN E COMMERCE VENTURES,       267.55,       269.00,       269.85,       261.25,       262.30,                480485783.70,1817319,N, ,18055,       285.60,       191.16
N,EQ,OAL,ORIENTAL AROMATICS LTD,       311.15,       309.85,       321.10,       307.00,       318.55,                  3547646.45,11340,N, ,274,       422.00,       228.00
N,EQ,OBCL,ORISSA BENGAL CARRIER LTD,        50.98,        52.30,        52.30,        51.11,        51.15,                    11449.97,223,N, ,13,        64.84,        49.00
N,EQ,OBEROIRLTY,OBEROI REALTY LIMITED,      1631.90,      1628.50,      1657.00,      1626.60,      1633.40,                396806454.60,241380,N, ,11605,      2005.00,      1391.20
N,SM,OBSCP,OBSC PERFECTION LIMITED,       489.10,       489.10,       492.00,       480.00,       486.50,                 24980240.00,51200,N, ,98,       495.00,       226.55
N,EQ,OCCLLTD,OCCL LIMITED,       112.85,       112.81,       118.55,       111.58,       115.67,                  8347129.67,73030,N, ,1044,       159.42,        75.71
N,EQ,ODIGMA,ODIGMA CONSULTANCY SOL L,        20.51,        21.29,        21.29,        20.65,        21.00,                   596329.66,28459,N, ,596,        56.09,        20.00
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,     10098.00,     10175.00,     10198.00,      9908.50,      9936.50,               1978634416.50,197221,N, ,30282,     10584.50,      6234.50
N,EQ,OIL,OIL INDIA LTD,       488.90,       491.80,       494.95,       482.00,       483.35,               1240979902.95,2550336,N, ,52908,       531.00,       384.60
N,EQ,OLAELEC,OLA ELECTRIC MOBILITY LTD,        43.32,        43.40,        45.10,        42.78,        44.88,              10288687484.70,232651366,N, ,266609,        71.25,        22.25
N,EQ,OLECTRA,OLECTRA GREENTECH LIMITED,      1321.30,      1334.00,      1334.00,      1280.00,      1290.80,               1000759264.90,771641,N, ,32324,      1714.20,       866.60
N,EQ,OMAXE,OMAXE LIMITED,        75.60,        76.36,        77.09,        74.55,        75.05,                  4976798.08,65975,N, ,785,       113.40,        62.50
N,EQ,OMFREIGHT,OM FREIGHT FORWARDERS LTD,        83.42,        84.01,        84.58,        81.02,        82.17,                  1633010.09,19829,N, ,400,       107.40,        58.95
N,EQ,OMINFRAL,OM INFRA LIMITED,        85.26,        86.89,        89.00,        84.54,        85.62,                  3748595.33,43432,N, ,1023,       146.12,        71.50
N,EQ,OMNI,OMNITECH ENGINEERING LTD,       508.05,       510.55,       524.95,       499.00,       505.20,                176802127.85,346930,N, ,14000,       548.00,       176.25
N,EQ,OMPOWER,OM POWER TRANSMISSION LTD,       169.31,       170.40,       189.40,       169.03,       182.55,                238716505.94,1309804,N, ,15104,       206.00,       167.00
N,EQ,ONEPOINT,ONE POINT ONE SOL LTD,        57.77,        57.90,        59.80,        57.60,        58.58,                145221846.88,2475398,N, ,6722,        68.95,        40.58
N,EQ,ONESOURCE,ONESOURCE SPECL PHARMA L,      1837.90,      1820.00,      1828.20,      1778.00,      1789.70,                271065561.80,150570,N, ,13145,      2248.00,      1057.00
N,EQ,ONMOBILE,ONMOBILE GLOBAL LTD.,        50.38,        50.45,        51.28,        50.22,        50.66,                  4194656.68,82835,N, ,642,        75.09,        40.21
N,EQ,ONWARDTEC,ONWARD TECHNOLOGIES LTD,       257.90,       255.00,       260.95,       251.90,       255.10,                 45118466.85,175937,N, ,5371,       385.00,       208.25
N,SM,ONYX,ONYX BIOTEC LIMITED,        43.00,        42.05,        42.05,        42.00,        42.00,                   252100.00,6000,N, ,3,        56.00,        24.20
N,EQ,OPTIEMUS,OPTIEMUS INFRACOM LTD,       454.30,       460.00,       468.00,       441.50,       453.50,                148007298.65,326729,N, ,10087,       713.00,       288.00
N,SM,OPTIVALUE,OPTIVALUE TEK CONSULT LTD,        82.50,        81.55,        81.55,        79.00,        79.60,                  2820880.00,35200,N, ,21,       107.55,        56.05
N,EQ,ORBTEXP,ORBIT EXPORTS LIMITED,       186.43,       188.00,       188.00,       183.58,       185.30,                   634463.05,3417,N, ,76,       265.00,       135.00
N,EQ,ORCHASP,ORCHASP LIMITED,         2.02,         2.05,         2.05,         1.97,         2.01,                   351599.32,173802,N, ,164,         4.16,         1.82
N,EQ,ORCHPHARMA,ORCHID PHARMA LIMITED,       834.85,       841.50,       850.00,       824.00,       844.25,                 38782950.60,46242,N, ,2378,       899.00,       480.00
N,SM,ORIANA,ORIANA POWER LIMITED,      1707.60,      1716.20,      1717.00,      1680.10,      1686.40,                 80634956.25,47550,N, ,447,      3064.00,      1500.00
N,EQ,ORICONENT,ORICON ENTERPRISES LTD,        60.70,        61.20,        62.89,        60.27,        60.83,                  3718322.03,60347,N, ,1201,        73.12,        40.20
N,EQ,ORIENTALTL,ORIENTAL TRIMEX LTD,         6.40,         6.39,         6.74,         6.37,         6.56,                   979850.26,150115,N, ,314,        17.60,         4.40
N,EQ,ORIENTBELL,ORIENT BELL LIMITED,       331.50,       331.50,       334.65,       315.30,       318.20,                  8960989.05,27846,N, ,1117,       364.00,       238.75
N,EQ,ORIENTCEM,ORIENT CEMENT LTD.,       134.51,       135.51,       139.40,       132.12,       133.39,                 60753264.77,453736,N, ,5767,       355.00,       122.32
N,EQ,ORIENTCER,ORIENT CERATECH LIMITED,        38.56,        38.51,        39.09,        38.01,        38.37,                  1440480.56,37502,N, ,796,        56.64,        34.00
N,EQ,ORIENTELEC,ORIENT ELECTRIC LIMITED,       179.14,       181.99,       181.99,       177.00,       178.38,                 15045098.60,83905,N, ,2199,       232.45,       149.05
N,EQ,ORIENTHOT,ORIENT HOTELS LTD,        98.73,        98.73,       105.50,        98.52,       102.12,                 28753554.92,279764,N, ,2840,       168.99,        80.00
N,EQ,ORIENTLTD,ORIENT PRESS LIMITED,        60.37,        59.70,        62.49,        58.20,        61.99,                   415990.30,6929,N, ,191,       110.40,        53.72
N,EQ,ORIENTPPR,ORIENT PAPER AND INDS LTD,        17.94,        18.19,        18.19,        17.76,        17.90,                  2018885.70,112355,N, ,539,        31.38,        13.25
N,EQ,ORIENTTECH,ORIENT TECHNOLOGIES LTD,       263.75,       264.00,       268.70,       261.50,       263.05,                 21750119.50,82468,N, ,2082,       513.40,       220.80
N,EQ,ORISSAMINE,ORISSA MIN DEV CO LTD,      4124.80,      4102.00,      4193.90,      4050.00,      4076.70,                 19198860.70,4663,N, ,1038,      6138.90,      3100.50
N,EQ,ORKLAINDIA,ORKLA INDIA LIMITED,       625.85,       632.00,       632.00,       620.00,       626.55,                 18579419.10,29721,N, ,1803,       760.00,       533.25
N,EQ,ORTINGLOBE,ORTIN GLOBAL LIMITED,        16.47,        18.11,        18.11,        18.11,        18.11,                   580715.26,32066,N, ,82,        19.90,        10.32
N,SM,OSELDEVICE,OSEL DEVICES LIMITED,       485.90,       497.00,       504.00,       481.20,       484.25,                  9597020.00,19400,N, ,79,       835.00,       252.30
N,EQ,OSWALGREEN,OSWAL GREENTECH LIMITED,        23.68,        23.61,        24.10,        23.28,        23.49,                  5131577.36,217841,N, ,970,        50.90,        19.76
N,EQ,OSWALPUMPS,OSWAL PUMPS LIMITED,       398.35,       400.00,       427.35,       400.00,       412.70,                904941577.30,2173953,N, ,40427,       888.40,       283.10
N,EQ,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,        11.03,        11.15,        11.15,        10.82,        11.06,                   123196.60,11179,N, ,95,        20.28,         9.67
N,SM,OWAIS,OWAIS METAL & MINERAL,       107.10,       107.10,       110.00,       101.75,       101.75,                 12976985.00,126700,N, ,483,       707.90,        88.10
N,EQ,PACEDIGITK,PACE DIGITEK LIMITED,       188.37,       190.25,       192.70,       186.00,       186.43,                146828293.70,776877,N, ,9120,       231.95,       139.81
N,EQ,PAGEIND,PAGE INDUSTRIES LTD,     38835.00,     38945.00,     39090.00,     38180.00,     38345.00,                695062055.00,18046,N, ,8881,     50590.00,     29805.00
N,EQ,PAISALO,PAISALO DIGITAL LIMITED,        55.37,        55.35,        58.27,        55.35,        57.87,               1027527184.67,17932750,N, ,36772,        58.27,        29.38
N,EQ,PAKKA,PAKKA LIMITED,        81.28,        80.60,        82.70,        79.10,        80.52,                 13262005.84,163966,N, ,2655,       226.78,        74.12
N,EQ,PALASHSECU,PALASH SECURITIES LTD,        99.68,        99.67,        99.67,        96.15,        97.97,                    14866.70,151,N, ,18,       142.00,        79.01
N,EQ,PANACEABIO,PANACEA BIOTEC LTD,       520.30,       530.00,       577.65,       526.60,       540.20,               4929927689.95,8876574,N, ,178781,       577.65,       292.40
N,EQ,PANACHE,PANACHE DIGILIFE LIMITED,       354.05,       350.60,       361.00,       349.55,       356.95,                  7270031.90,20457,N, ,336,       472.15,       175.81
N,EQ,PANAMAPET,PANAMA PETROCHEM LTD,       349.60,       349.00,       354.40,       341.35,       344.75,                 36409017.45,104404,N, ,3323,       373.20,       229.00
N,EQ,PANSARI,PANSARI DEVELOPERS LTD,       272.25,       278.40,       310.00,       278.40,       284.55,                 50068629.45,171858,N, ,801,       352.30,       218.00
N,EQ,PAR,PAR DRUGS AND CHEM LTD,        86.71,        87.00,        90.00,        87.00,        89.89,                   205413.71,2306,N, ,54,       122.43,        78.05
N,EQ,PARACABLES,PARAMOUNT COMM LTD,        69.36,        69.99,        72.45,        66.66,        67.32,                382210903.94,5519490,N, ,22172,        72.45,        28.30
N,EQ,PARADEEP,PARADEEP PHOSPHATES LTD,       126.04,       126.18,       131.99,       126.10,       127.58,                569320088.02,4412572,N, ,31506,       234.39,        99.70
N,EQ,PARAGMILK,PARAG MILK FOODS LTD.,       237.38,       240.49,       242.49,       233.81,       235.15,                104443873.26,438617,N, ,6749,       376.95,       177.84
N,SM,PARAGON,PARAGON FINE S.C. LTD.,        49.75,        49.20,        49.20,        49.20,        49.20,                    59040.00,1200,N, ,1,        71.00,        34.10
N,SM,PARAMATRIX,PARAMATRIX TECHNOLOGIES L,        63.75,        63.75,        63.75,        62.00,        62.00,                   530520.00,8400,N, ,7,       106.00,        56.50
N,EQ,PARAS,PARAS DEF AND SPCE TECH L,       893.80,       908.00,       994.00,       905.05,       960.15,              14291566566.05,14940270,N, ,321379,      1758.00,       580.50
N,EQ,PARASPETRO,PARAS PETROFILS LTD.,         1.96,         2.02,         2.08,         1.92,         1.99,                   226654.14,113345,N, ,264,         3.23,         1.53
N,SM,PARIN,PARIN ENTERPRISES LIMITED,       696.80,       711.00,       711.00,       590.00,       695.40,                 23545187.50,34250,N, ,118,       734.60,       311.65
N,EQ,PARKHOSPS,PARK MEDI WORLD LIMITED,       285.90,       285.90,       290.90,       280.70,       281.75,                162608902.20,569944,N, ,10007,       293.80,       138.10
N,EQ,PARKHOTELS,PARKHOTELS,       115.53,       117.00,       117.00,       113.42,       114.20,                 14790977.66,128893,N, ,1501,       173.20,        95.10
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        96.00,        97.00,       100.00,        97.00,       100.00,                   690000.00,7000,N, ,7,       113.85,        63.05
N,EQ,PASHUPATI,PASHUPATI COTSPIN LIMITED,        92.32,        92.50,        95.80,        89.00,        89.59,                 11897218.95,129996,N, ,1780,      1036.40,        67.75
N,EQ,PASUPTAC,PASUPATI ACRYLON LIMITED,        68.11,        70.50,        76.68,        69.79,        74.21,                215006356.81,2905211,N, ,17167,        76.68,        40.10
N,EQ,PATANJALI,PATANJALI FOODS LIMITED,       427.25,       425.00,       429.25,       408.15,       420.45,               2236824730.35,5359917,N, ,43177,      1961.80,       408.15
N,EQ,PATELENG,PATEL ENGINEERING LTD.,        26.53,        26.51,        27.34,        26.40,        27.22,                 91372765.99,3391512,N, ,11290,        46.40,        22.00
N,EQ,PATELRMART,PATEL RETAIL LIMITED,       199.26,       198.31,       206.26,       190.80,       192.48,                 19406223.08,99340,N, ,1847,       305.00,       150.25
N,EQ,PATINTLOG,PATEL INT. LOG. LTD,        13.58,        13.70,        13.79,        13.56,        13.76,                  1219226.38,88902,N, ,258,        18.51,         8.01
N,EQ,PAUSHAKLTD,PAUSHAK LIMITED,       502.25,       502.25,       502.25,       481.20,       484.80,                  5827730.95,11890,N, ,890,       633.05,       342.50
N,EQ,PAYTM,ONE 97 COMMUNICATIONS LTD,      1058.50,      1059.00,      1085.00,      1059.00,      1065.20,               1449183440.90,1352647,N, ,35594,      1381.80,       857.15
N,EQ,PCBL,PCBL CHEMICAL LIMITED,       293.05,       293.10,       296.70,       286.30,       289.15,                253206076.90,870682,N, ,17566,       437.30,       226.50
N,SM,PCCL,PETRO CARBON AND CHEMI L,       298.00,       285.20,       295.00,       285.20,       294.95,                  3886120.00,13200,N, ,5,       312.00,       166.30
N,EQ,PCJEWELLER,PC JEWELLER LTD,         9.22,         9.30,         9.35,         9.15,         9.18,                264011085.06,28614297,N, ,18183,        19.65,         7.47
N,EQ,PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,        82.70,        83.00,        83.69,        81.88,        82.61,                  3468182.53,41977,N, ,719,       148.39,        65.00
N,EQ,PDSL,PDS LIMITED,       320.10,       321.80,       322.20,       315.10,       320.20,                 28533209.55,89571,N, ,2296,       438.45,       246.05
